Identifier,Company Name,GICS Industry Name,Exchange Name,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004
ROST.OQ,Ross Stores Inc,Specialty Retail,NASDAQ/NGS (GLOBAL SELECT MARKET),14300109000.0,13416463000.0,13640256000.0,12717867000.0,9348367000.0,6073691000.0,5722051000.0,5309351000.0,4869119000.0,4687370000.0,3896797000.0,3670561000.0,3301209000.0,3116204000.0,2768633000.0,2355511000.0,2371322000.0,2358591000.0,1938738000.0,1741215000.0
SBUX.OQ,Starbucks Corp,"Hotels, Restaurants & Leisure",NASDAQ/NGS (GLOBAL SELECT MARKET),31339300000.0,29445500000.0,27978400000.0,31392600000.0,29374500000.0,19219600000.0,24156400000.0,14365600000.0,14312500000.0,12416300000.0,10752900000.0,11516700000.0,8219200000.0,7360400000.0,6385900000.0,5576800000.0,5672600000.0,5343878000.0,4428941000.0,3513693000.0
SMCI.OQ,Super Micro Computer Inc,"Technology Hardware, Storage & Peripherals",NASDAQ/NGS (GLOBAL SELECT MARKET),9943240000.0,3674729000.0,3205077000.0,2241964000.0,1918646000.0,1682594000.0,1769505000.0,1515130000.0,1191483000.0,1089809000.0,796325000.0,632257000.0,589103000.0,464620000.0,370762000.0,283135000.0,264385000.0,205583000.0,131001000.0,89662000.0
SNPS.OQ,Synopsys Inc,Software,NASDAQ/NGS (GLOBAL SELECT MARKET),10333131000.0,9418087000.0,8752260000.0,8030062000.0,6405160000.0,6145974000.0,5396414000.0,5240365000.0,5045739000.0,4775499000.0,4358935000.0,4147656000.0,3368844000.0,3286541000.0,2938854000.0,2742478000.0,2617337000.0,2157822000.0,2133424000.0,2092187000.0
TMUS.OQ,T-Mobile US Inc,Wireless Telecommunication Services,NASDAQ/NGS (GLOBAL SELECT MARKET),207682000000.0,211338000000.0,206563000000.0,200162000000.0,86921000000.0,72468000000.0,70563000000.0,65891000000.0,62413000000.0,56653000000.0,49953000000.0,33622000000.0,9482931000.0,7918580000.0,7386018000.0,6422148000.0,5806130000.0,4153122000.0,2158981000.0,965396000.0
TTWO.OQ,Take-Two Interactive Software Inc,Entertainment,NASDAQ/NGS (GLOBAL SELECT MARKET),12216900000.0,15862100000.0,6546219000.0,6028218000.0,4948832000.0,4243065000.0,3737841000.0,3149154000.0,2590277000.0,2228073000.0,1799630000.0,1277839000.0,1149427000.0,971659000.0,839276000.0,1007128000.0,1083352000.0,831143000.0,868806000.0,935220000.0
TXN.OQ,Texas Instruments Inc,Semiconductors & Semiconductor Equipment,NASDAQ/NGS (GLOBAL SELECT MARKET),32348000000.0,27207000000.0,24676000000.0,19351000000.0,18018000000.0,17137000000.0,17642000000.0,16431000000.0,16230000000.0,17372000000.0,18938000000.0,20021000000.0,20497000000.0,13401000000.0,12119000000.0,11923000000.0,12667000000.0,13930000000.0,15063000000.0,16299000000.0
VRTX.OQ,Vertex Pharmaceuticals Inc,Biotechnology,NASDAQ/NGS (GLOBAL SELECT MARKET),22730200000.0,18150900000.0,13432500000.0,11751808000.0,8318465000.0,6245898000.0,3546014000.0,2896787000.0,2498587000.0,2334679000.0,2319041000.0,2759288000.0,2204280000.0,1725446000.0,1955488000.0,980479000.0,601477000.0,921579000.0,548998000.0,545453000.0
WBD.OQ,Warner Bros Discovery Inc,Entertainment,NASDAQ/NGS (GLOBAL SELECT MARKET),122757000000.0,134001000000.0,34427000000.0,34087000000.0,33735000000.0,32550000000.0,22555000000.0,15672000000.0,15864000000.0,15970000000.0,14979000000.0,12930000000.0,11913000000.0,11019000000.0,10952000000.0,10484000000.0,5866000000.0,5870982000.0,5819236000.0,5564828000.0
XEL.OQ,Xcel Energy Inc,Electric Utilities,NASDAQ/NGS (GLOBAL SELECT MARKET),64079000000.0,61188000000.0,57851000000.0,53957000000.0,50448000000.0,45987000000.0,43030000000.0,41155277000.0,38961696000.0,36957884000.0,33907490000.0,31140686000.0,29497267000.0,27387690000.0,25305961000.0,24958495000.0,23184727000.0,21958346000.0,21504920000.0,20304843000.0
