Identifier,Company Name,GICS Industry Name,Exchange Name,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
ACGL.OQ,Arch Capital Group Ltd,Insurance,NASDAQ/NGS (GLOBAL SELECT MARKET),,,,,,32.3809706257982,33.1126121152038,29.3823950891024,29.5651133383804,21.7584315920434,28.6133844069099,22.549771739059,28.7463881019127,24.5409434276216,33.1783989301444,34.5656877073427,41.7554000279299,41.8240699369314,58.3611618569971,59.0780922932506
ARES.N,Ares Management Corp,Capital Markets,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,,,,,,,,19.0452409618782,19.6077350852489,45.8535058017827,49.4062961210768,48.4838614522005
ANET.N,Arista Networks Inc,Communications Equipment,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,,,,,24.8480761033511,32.1792385076853,40.5762258600793,43.4287688285114,60.0914631863483,62.5531674276059,59.6826592621877,56.8629072246309
AJG.N,Arthur J. Gallagher & Co.,Insurance,"NEW YORK STOCK EXCHANGE, INC.",,,,,,45.7381104245565,42.2761864974441,47.5365985377202,45.9450368252125,50.7195444668911,50.0275571918529,51.5034418390335,51.9520280478531,52.5337180949676,57.9303695511573,53.3093522231765,56.2520905377583,52.79393582684,52.4985219938912,50.7661548849879
AZPN.OQ,Aspen Technology Inc,Software,NASDAQ/NGS (GLOBAL SELECT MARKET),,,,,,,,,,,,,1.55767762454976,30.5784205208432,37.4042868430041,39.8580045895875,57.7079307726688,54.509055377942,56.7969682003901,56.227866731989
GASI.MI,Assicurazioni Generali SpA,Insurance,ELECTRONIC SHARE MARKET,21.5363408521304,40.3125172138871,66.6905714885147,49.7698997920212,60.8588392636185,77.1686986128032,85.9347071928053,82.1902012791387,92.3584620657377,90.9519039235563,89.7655022440151,90.4303644163483,85.8505689166386,84.5891331466481,86.4104814696747,91.2568443957629,90.803865310834,90.6072068705188,91.0694769675693,91.9283332357717
AIZ.N,Assurant Inc,Insurance,"NEW YORK STOCK EXCHANGE, INC.",,20.3253041586222,13.8594574162844,24.9922249219021,40.9183498695223,38.7792773353666,46.4928030040982,35.3294346632604,42.2242491070403,49.0205955207279,49.9159815839716,49.5087074085479,53.251028509793,54.161212557409,64.5795626934592,61.2206906695111,64.0739364972764,62.6801988158131,68.3435879878613,65.8019283793692
TEAM.OQ,Atlassian Corp,Software,NASDAQ/NGS (GLOBAL SELECT MARKET),,,,,,,,,,,,,,50.1248364970839,45.0708950657755,48.3146918900202,50.4443061144072,53.8629838530394,56.7024094342931,63.7897576401505
ADSK.OQ,Autodesk Inc,Software,NASDAQ/NGS (GLOBAL SELECT MARKET),33.6466990481429,19.2552007432696,37.315759999867,49.5844053748517,54.3754111074235,66.0272806234685,67.9861788282286,64.4610448767552,68.2282885032745,75.2067044634939,79.2050909952466,80.6841539985647,82.3149632352996,81.6715820455414,80.3306369223889,82.895414316141,81.4855687573971,81.7498645266478,79.6561777540068,79.9765240396721
AV.L,Aviva PLC,Insurance,LONDON STOCK EXCHANGE,,,63.1614576212278,72.6872464803422,47.1096878667855,58.3608441056522,62.239664528036,81.9684413468792,74.1021316972783,78.1830299726116,82.6260954458387,80.2619007000728,80.0551753806798,76.7499751825784,76.4739866009977,77.7484554237644,73.7654596709733,71.5165980432559,75.6912716614584,72.9900068273368
BESI.AS,BE Semiconductor Industries NV,Semiconductors & Semiconductor Equipment,EURONEXT - EURONEXT AMSTERDAM,,,,,,,,,,,,,,60.393145332049,58.2651364420367,63.612761317307,66.2335244095861,63.28725386058,68.2877376226592,64.0746124550937
BNPP.PA,BNP Paribas SA,Banks,EURONEXT - EURONEXT PARIS,45.9235203094778,43.0805255007437,60.3081796427124,72.9255182124539,69.4548107768833,67.3815233114808,69.1793159607607,74.0410984193054,73.497607474411,82.1725785709285,82.3215658572169,80.3574521246257,91.2249453297469,91.4616824901828,95.7347894761489,94.6339555761973,95.0428055416388,94.9982516955247,94.4835788018364,93.1057129367437
2388.HK,BOC Hong Kong Holdings Ltd,Banks,HONG KONG EXCHANGES AND CLEARING LTD,27.1659147869674,29.724313852115,28.231158714703,41.3622679270993,41.0272783668467,44.0895104093981,48.1153815423221,55.7601895198305,50.1447081580747,47.1413883803726,49.439600221814,45.9700370613791,60.3880601400509,64.6172580959755,62.1122376780032,65.9357295673363,72.3119686651184,74.1475329054562,72.0189096584682,62.708269324217
BAM.N,BROOKFIELD ASSET MANAGEMENT LTD,Capital Markets,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,,,,,,,,,,,,49.1058537024677
BALN.S,Baloise Holding AG,Insurance,SIX SWISS EXCHANGE,37.0228751681998,36.5442265390216,35.161271534815,50.8750368635615,49.551624656009,51.9988387995757,59.2725064841282,50.7274314245356,54.6183193891975,46.2552486578335,50.6232500146368,51.0664857136922,50.7017674188462,45.3583061341822,43.6661707684696,45.9791937576791,44.9433446330398,40.5828590421143,38.9366462056416,41.4408739833429
BAMI.MI,Banco BPM SpA,Banks,ELECTRONIC SHARE MARKET,15.1428571428571,20.2827067669173,37.7821209465381,19.2250077184316,19.1205222358221,17.1763513513514,21.914953144382,23.4878256634751,23.6517581386622,25.6945044678126,28.9037518440015,25.5415506911062,29.6658889400937,34.7131332726735,56.9098962896382,65.6550339853612,67.6470933688147,75.7429347625602,71.4028113781653,73.4716078996448
BBVA.MC,Banco Bilbao Vizcaya Argentaria SA,Banks,BOLSA DE MADRID,68.0065323878803,64.3133464019087,68.5029117046381,88.0654333953652,85.5044856011471,86.7551302701656,82.9358911371795,84.8938579584183,83.4070106915587,83.8273176667887,87.0608161660806,90.2050502799081,87.4074880372005,89.8475990953641,86.1542345161333,83.4743529566097,78.4893466572783,85.4208744041232,88.39554166775,92.5272008369186
SAN.MC,Banco Santander SA,Banks,BOLSA DE MADRID,48.538512337755,61.0675519152119,67.0861923122729,77.1929883712022,81.3942030006657,87.8031102605295,87.3564850938105,84.6242519977902,81.5100611636864,83.5713066530269,86.209283799836,86.0172576724037,88.7879693101378,88.8991473947898,90.4302983373711,91.0738801479597,91.7986528780161,92.1460834515731,89.2309187172494,86.6093060560836
SABE.MC,Banco de Sabadell SA,Banks,BOLSA DE MADRID,46.1775516025837,52.7309419225977,54.2248981386774,65.1049737479051,66.9935259556284,53.1886278261574,70.9452518553477,66.8722090005033,69.7268083528191,64.9903181489768,60.2038504751048,70.1536079030672,67.4203713438151,64.8508497652072,76.9471840733305,78.6662691614064,78.858270292956,84.2912277595607,89.7881987009298,89.7131391980963
POLI.TA,Bank Hapoalim BM,Banks,TEL AVIV STOCK EXCHANGE,,,,,,,40.4887874532564,46.255450983272,54.0203270243007,51.3324293702945,51.2792307137045,51.9053354132086,61.1077445643408,62.3811358591249,68.7561869491341,68.6990815047021,71.6184972936279,64.39086485854,71.2624497442146,79.2839191751277
LUMI.TA,Bank Leumi Le Israel BM,Banks,TEL AVIV STOCK EXCHANGE,,,,,,28.2858048927816,25.3520101508691,47.8348397595745,44.1256105316798,48.9130617046864,61.7730179407033,69.7849225966892,75.9298050912739,80.3335593132621,76.5930822967754,79.7500565843985,78.066440616542,75.9288298346235,77.9852608908512,80.6058893258997
BAC.N,Bank of America Corp,Banks,"NEW YORK STOCK EXCHANGE, INC.",47.1069496321449,46.2238288346501,60.3582021359681,64.9631023204585,60.7268270529871,66.7632659051726,72.1771552326054,74.8789977734216,67.9983713447456,67.4020055472445,68.4095844306132,58.6809975001439,68.4327170113849,69.9184679258298,74.7703803241446,75.6431618806175,85.6106459652627,84.2371320478721,82.4951759828809,79.9404317355046
BIRG.I,Bank of Ireland Group PLC,Banks,IRISH STOCK EXCHANGE - ALL MARKET,,53.8525621457513,37.8762824783478,39.7797536747981,43.7002986204475,35.5102768877285,50.7655728104963,35.7288039521887,36.7833353705719,31.4178822552479,32.1035701221732,45.121722096966,59.4038423799523,57.3471867187177,60.0735635659265,64.809707593189,59.6248578191769,65.9995847517434,59.2873978691673,58.4616565270405
BMO.TO,Bank of Montreal,Banks,TORONTO STOCK EXCHANGE,57.1501092715334,65.0550945290782,42.6207047988855,51.7931095934308,53.2748292233105,64.654964246804,78.8503881245972,80.8552475992319,82.2581795316718,81.5417020580611,79.7549549256906,79.2765493238885,77.8519170204742,79.5175271619362,69.560623328174,82.4060415101841,79.9744723589141,82.5748552404163,83.6965498612253,81.0430784082672
BK.N,Bank of New York Mellon Corp,Capital Markets,"NEW YORK STOCK EXCHANGE, INC.",40.5220296793296,40.193929067073,27.5589045356001,24.4679749915231,35.603488850378,36.8462894972174,48.6437416914138,51.5661822294832,53.2679590157503,58.1909874138459,59.6645480709355,60.2205275562207,67.129000789834,77.9945576010028,68.5980567304606,74.5646364979444,67.1307380304858,71.3725374064507,69.2476523322849,73.0472955708454
BNS.TO,Bank of Nova Scotia,Banks,TORONTO STOCK EXCHANGE,73.3892868771265,50.1628637537564,54.5314927733779,74.0272464182541,75.2609587147901,75.6591170860876,87.7937168026299,86.8314369422887,89.9819050453718,88.575451577282,87.4907183480818,83.0834385049462,75.5621927541212,73.5127323790452,73.4233390223984,80.0162729343605,81.3199772194404,78.938302497912,79.3885842909998,78.1933023090193
BCVN.S,Banque Cantonale Vaudoise,Banks,SIX SWISS EXCHANGE,,,,,,,,31.3001166961661,39.161204991956,31.0834556846048,25.338580155657,26.2519177974743,23.6299447435734,25.7416583472542,29.1950421946937,34.9445097775876,33.9171374598479,50.8940531798001,60.7097026402396,73.4357659627052
BARC.L,Barclays PLC,Banks,LONDON STOCK EXCHANGE,57.3709779298973,79.4210542353498,78.1270159664631,77.3203711175619,83.0126454441182,78.7082139049289,83.5938809536215,83.301063121352,81.7528585520786,80.7434055101968,76.8794670754238,80.565412090089,71.3605956694313,79.8339620723837,90.0513976265879,88.9143177251921,83.574235019761,84.9090683985857,84.5247549203707,85.7503995066976
BC8G.DE,Bechtle AG,IT Services,XETRA,,,,,,,,,,,,,,,30.2833370280636,33.6288839219351,45.457145061524,48.6822330300104,62.8350883342866,68.9352794717229
BSY.OQ,Bentley Systems Inc,Software,NASDAQ/NGS (GLOBAL SELECT MARKET),,,,,,,,,,,,,,,,,,21.4854511040458,32.5533289639421,33.3533338554635
BRKb.N,Berkshire Hathaway Inc,Financial Services,"NEW YORK STOCK EXCHANGE, INC.",5.7880892979593,14.2209084989937,14.9788736128339,13.1077410003674,14.6386979229375,16.5830753238695,8.93306706639447,9.90873114111608,10.6883076717926,8.41474855359923,14.6093429268724,11.1552043680361,10.9827420461749,16.4671180124017,40.6099825105418,33.0104227564032,29.926797087585,27.2026808406326,24.9948333715227,25.4692698966231
BLK.N,BlackRock Inc,Capital Markets,"NEW YORK STOCK EXCHANGE, INC.",,,,,,23.8056131653397,35.2846555678247,32.3529345535865,29.8713730276891,27.7242423539878,38.8491131725688,43.2622191427779,58.5118309468659,62.2641723294806,50.507267232587,60.4341762694549,59.6436010003944,60.626212293692,59.3077098303166,60.6152412635792
BX.N,Blackstone Inc,Capital Markets,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,,,,,,,20.2992595401615,21.364586181055,33.278468916891,32.6710939823829,31.5484324094141,31.9832742234532
SQ.N,Block Inc,Financial Services,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,,,,,17.2761802919551,23.4754052489784,23.2274592465375,28.2551446899936,41.2226413664576,51.6322754385169,45.1686114743943,47.8348514668129
AVGO.OQ,Broadcom Inc,Semiconductors & Semiconductor Equipment,NASDAQ/NGS (GLOBAL SELECT MARKET),,,,,,,,22.8740052677265,32.1007591334477,29.8729139991936,32.6895043406554,31.8186834898315,32.1108927473497,38.4910606519945,31.8980618252045,35.334157206946,47.6230522250385,71.3909727568366,74.3320987440024,76.2995674078284
BN.TO,Brookfield Corp,Capital Markets,TORONTO STOCK EXCHANGE,,32.5887682789354,38.9198884017537,33.7288673397129,32.5659815372088,37.2398087114112,37.0181492941508,45.3419249093587,49.7455681329167,62.1617936718586,38.0686912936913,53.032596695967,60.1813530152707,66.1266546776929,68.3047722988406,64.0935417480974,69.3355179264629,75.0886229300388,71.6864510467971,74.1493996707689
6448.T,Brother Industries Ltd,"Technology Hardware, Storage & Peripherals",TOKYO STOCK EXCHANGE,,,37.5267584267128,38.7842470652289,31.7020046810344,39.8770185231937,51.7262482825905,47.1571217652576,77.6487473916301,70.5241574841351,69.9265922655673,67.1647135247989,77.0600415690483,71.8225566618619,72.9719465027085,75.566377821728,76.8256043249592,79.018644382896,78.4999227216713,74.9011840407785
BRO.N,Brown & Brown Inc,Insurance,"NEW YORK STOCK EXCHANGE, INC.",,34.1547914559775,33.0166142638696,34.1855605692468,19.6762552489888,30.3245491255657,37.2885355341277,38.6564079646582,39.9997412196054,39.4875891956127,43.4777137399978,40.7376738122275,37.388819500923,38.5981891934206,41.4853854896484,45.6942794511603,31.3021100522023,30.7089835487161,31.2642293837939,32.9447008182809
CDW.OQ,CDW Corp,"Electronic Equipment, Instruments & Components",NASDAQ/NGS (GLOBAL SELECT MARKET),,,,,,,,,,,,,48.8629651430061,54.9118853460986,41.8009697675596,33.5041474654378,44.7031659763071,55.2417743507208,55.3558331767508,51.5778497421788
GIBa.TO,CGI Inc,IT Services,TORONTO STOCK EXCHANGE,,11.5180173241032,18.7579962518499,14.9940502857455,30.5147851297492,41.395700399743,39.1282956805958,48.8087990783549,65.7013133014135,60.1187450115349,53.1375311387395,45.7971067119623,42.6417349094113,45.0008624074554,49.5546576522902,43.6198738017525,53.0373346941475,57.7188078355897,58.0615137313529,57.4683164101535
CME.OQ,CME Group Inc,Capital Markets,NASDAQ/NGS (GLOBAL SELECT MARKET),,17.2483695669355,41.6463064805266,56.4514726373825,48.4164465813716,48.8571616700271,36.2957099173654,42.4696818145101,30.8733936297273,31.5592163280129,47.5224494405002,45.6470545016639,53.0836123135646,44.7734339080071,43.3069495616475,46.341111368892,45.1824298833694,50.2373626457261,45.4269496537669,59.0513000614384
